เขต,ชื่อจังหวัด,รหัสหน่วยงาน,ชื่อหน่วยงาน,ประเภทหน่วยงาน,ประเภทServicePlan,จํานวนเตียงจริง,จํานวนเตียงICUทั่วไป,จํานวนเตียงNICU,จํานวนเตียงCCU,จํานวนเตียงICUแผนกโรคอื่นๆ,รวมจํานวนเตียงICUทั้งหมด,จํานวนห้องผ่าตัด,CMI_2561,IP_2561,วันนอนผู้ป่วยใน2561,TotalAdjRW2561,OP_Visit_2561,F19,F20,F21
9,ชัยภูมิ,10977,โรงพยาบาลเทพสถิต,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5942,2928,13539,1740,88541,NULL,NULL,NULL
9,ชัยภูมิ,10983,โรงพยาบาลเนินสง่า,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6397,1726,4918,1104,65512,NULL,NULL,NULL
9,ชัยภูมิ,10970,โรงพยาบาลบ้านเขว้า,โรงพยาบาลชุมชน,F2,50,0,0,0,0,0,1,0.5953,4781,16153,2846,128856,NULL,NULL,NULL
9,ชัยภูมิ,10979,โรงพยาบาลบ้านแท่น,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.61,3682,10062,2138,119249,NULL,NULL,NULL
9,ชัยภูมิ,10982,โรงพยาบาลภักดีชุมพล,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6211,2087,6782,1296,76485,NULL,NULL,NULL
9,ชัยภูมิ,10976,โรงพยาบาลหนองบัวระเหว,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6388,3488,12184,1974,110867,NULL,NULL,NULL
9,ชัยภูมิ,4007,โรงพยาบาลซับใหญ่,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.6663,530,1447,339,47965,NULL,NULL,NULL
9,นครราชสีมา,10666,โรงพยาบาลมหาราชนครราชสีมา,โรงพยาบาลศูนย์,A,1277,135,20,22,93,270,28,2.2624,112735,590429,254350,966817,NULL,NULL,NULL
9,นครราชสีมา,23839,โรงพยาบาลเทพรัตน์นครราชสีมา,โรงพยาบาลทั่วไป,M1,200,8,2,0,0,10,4,1.1417,18820,67122,21486,255044,NULL,NULL,NULL
9,นครราชสีมา,10890,โรงพยาบาลปากช่องนานา,โรงพยาบาลทั่วไป,M1,268,9,4,0,0,13,8,1.0567,20107,85034,21245,389819,NULL,NULL,NULL
9,นครราชสีมา,10871,โรงพยาบาลครบุรี,โรงพยาบาลชุมชน,M2,120,0,0,0,0,0,2,0.738,10768,40567,7947,215443,NULL,NULL,NULL
9,นครราชสีมา,10876,โรงพยาบาลโชคชัย,โรงพยาบาลชุมชน,M2,91,0,0,0,0,0,2,0.7024,8688,26137,6103,205800,NULL,NULL,NULL
9,นครราชสีมา,10877,โรงพยาบาลด่านขุนทด,โรงพยาบาลชุมชน,M2,125,0,0,0,0,0,2,0.758,10585,30151,8027,234994,NULL,NULL,NULL
9,นครราชสีมา,10881,โรงพยาบาลบัวใหญ่,โรงพยาบาลชุมชน,M2,152,5,0,0,0,5,3,0.8055,14965,47920,12054,221867,NULL,NULL,NULL
9,นครราชสีมา,10884,โรงพยาบาลพิมาย,โรงพยาบาลชุมชน,M2,209,7,2,0,0,9,5,0.9544,16711,55216,15949,264279,NULL,NULL,NULL
9,นครราชสีมา,10875,โรงพยาบาลจักราช,โรงพยาบาลชุมชน,F1,73,0,0,0,0,0,1,0.7059,4905,17948,3463,127456,NULL,NULL,NULL
9,นครราชสีมา,10886,โรงพยาบาลชุมพวง,โรงพยาบาลชุมชน,F1,144,0,0,0,0,0,1,0.7218,5831,18108,4209,152444,NULL,NULL,NULL
9,นครราชสีมา,10882,โรงพยาบาลประทาย,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,1,0.6521,6480,18674,4226,160467,NULL,NULL,NULL
9,นครราชสีมา,10883,โรงพยาบาลปักธงชัย,โรงพยาบาลชุมชน,F1,100,0,0,0,0,0,3,0.6247,10196,31866,6370,228193,NULL,NULL,NULL
9,นครราชสีมา,10889,โรงพยาบาลสีคิ้ว,โรงพยาบาลชุมชน,F1,135,0,0,0,0,0,3,0.6837,10631,35333,7268,240517,NULL,NULL,NULL
9,นครราชสีมา,10887,โรงพยาบาลสูงเนิน,โรงพยาบาลชุมชน,F1,121,0,0,0,0,0,2,0.8051,7120,27469,5732,188740,NULL,NULL,NULL
9,นครราชสีมา,10892,โรงพยาบาลแก้งสนามนาง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.6658,2040,6050,1358,75971,NULL,NULL,NULL
9,นครราชสีมา,10888,โรงพยาบาลขามทะเลสอ,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,0,0.6507,3186,7629,2073,88201,NULL,NULL,NULL
9,นครราชสีมา,10880,โรงพยาบาลขามสะแกแสง,โรงพยาบาลชุมชน,F2,54,0,0,0,0,0,1,0.608,3984,12973,2422,128855,NULL,NULL,NULL
9,นครราชสีมา,10873,โรงพยาบาลคง,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,0,0.6182,4685,14737,2897,120130,NULL,NULL,NULL
9,นครราชสีมา,11602,โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,0,0.7385,2190,6045,1617,68815,NULL,NULL,NULL
9,นครราชสีมา,10893,โรงพยาบาลโนนแดง,โรงพยาบาลชุมชน,F2,49,0,0,0,0,0,0,0.71,2220,6275,1557,71956,NULL,NULL,NULL
9,นครราชสีมา,10878,โรงพยาบาลโนนไทย,โรงพยาบาลชุมชน,F2,87,0,0,0,0,0,1,0.6588,5801,18248,3821,128576,NULL,NULL,NULL
9,นครราชสีมา,10879,โรงพยาบาลโนนสูง,โรงพยาบาลชุมชน,F2,77,0,0,0,0,0,1,0.6914,6513,22857,4503,181347,NULL,NULL,NULL
9,นครราชสีมา,10874,โรงพยาบาลบ้านเหลื่อม,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,1,0.6562,2903,9185,1905,83669,NULL,NULL,NULL
9,นครราชสีมา,22456,โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6631,3032,8805,2010,91307,NULL,NULL,NULL
9,นครราชสีมา,11608,โรงพยาบาลลําทะเมนชัย,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,0,0.7623,2023,5739,1542,79467,NULL,NULL,NULL
9,นครราชสีมา,10894,โรงพยาบาลวังน้ำเขียว,โรงพยาบาลชุมชน,F2,45,0,0,0,0,0,0,0.5855,4337,12345,2419,90158,NULL,NULL,NULL
9,นครราชสีมา,10872,โรงพยาบาลเสิงสาง,โรงพยาบาลชุมชน,F2,55,0,0,0,0,0,1,0.6567,5703,18625,3745,156140,NULL,NULL,NULL
9,นครราชสีมา,10891,โรงพยาบาลหนองบุญมาก,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.6601,4547,13357,3001,125055,NULL,NULL,NULL
9,นครราชสีมา,10885,โรงพยาบาลห้วยแถลง,โรงพยาบาลชุมชน,F2,64,0,0,0,0,0,1,0.7004,5406,19176,3786,149256,NULL,NULL,NULL
9,นครราชสีมา,24692,โรงพยาบาลเฉลิมพระเกียรติ,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.577,2465,6458,1424,67148,NULL,NULL,NULL
9,นครราชสีมา,27841,โรงพยาบาลเทพารักษ์,โรงพยาบาลชุมชน,F3,24,0,0,0,0,0,0,0.6514,1299,3455,878,56482,NULL,NULL,NULL
9,นครราชสีมา,27839,โรงพยาบาลบัวลาย,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.7298,713,2057,520,58308,NULL,NULL,NULL
9,นครราชสีมา,27840,โรงพยาบาลสีดา,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.671,1127,2736,756,46335,NULL,NULL,NULL
9,บุรีรัมย์,10667,โรงพยาบาลบุรีรัมย์,โรงพยาบาลศูนย์,A,937,0,16,14,24,54,16,1.5586,70076,294820,109224,610485,NULL,NULL,NULL
9,บุรีรัมย์,10897,โรงพยาบาลนางรอง,โรงพยาบาลทั่วไป,S,428,12,0,0,0,12,7,1.13,25340,113921,28672,342405,NULL,NULL,NULL
9,บุรีรัมย์,10900,โรงพยาบาลประโคนชัย,โรงพยาบาลชุมชน,M2,121,4,0,0,0,4,2,0.635,11541,38910,7329,220065,NULL,NULL,NULL
9,บุรีรัมย์,10904,โรงพยาบาลลําปลายมาศ,โรงพยาบาลชุมชน,M2,163,5,0,0,0,5,2,0.5934,13467,34967,7991,195293,NULL,NULL,NULL
9,บุรีรัมย์,10905,โรงพยาบาลสตึก,โรงพยาบาลชุมชน,M2,113,2,0,0,0,2,2,0.6905,7900,25296,5455,185434,NULL,NULL,NULL
9,บุรีรัมย์,10895,โรงพยาบาลคูเมือง,โรงพยาบาลชุมชน,F1,80,0,0,0,0,0,1,0.6674,5708,17152,3809,245810,NULL,NULL,NULL
9,บุรีรัมย์,10902,โรงพยาบาลพุทไธสง,โรงพยาบาลชุมชน,F1,61,0,0,0,0,0,1,0.6046,6240,18369,3773,125194,NULL,NULL,NULL
9,บุรีรัมย์,10899,โรงพยาบาลละหานทราย,โรงพยาบาลชุมชน,F1,111,0,0,0,0,0,2,0.6549,8030,25930,5259,159321,NULL,NULL,NULL
9,บุรีรัมย์,10896,โรงพยาบาลกระสัง,โรงพยาบาลชุมชน,F2,88,0,0,0,0,0,1,0.6595,5786,18699,3816,142847,NULL,NULL,NULL
9,บุรีรัมย์,11619,โรงพยาบาลเฉลิมพระเกียรติ,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,0,0.5354,1506,3531,806,90593,NULL,NULL,NULL
9,บุรีรัมย์,10912,โรงพยาบาลชํานิ,โรงพยาบาลชุมชน,F2,32,0,0,0,0,0,0,0.5573,3264,8975,1819,101039,NULL,NULL,NULL
9,บุรีรัมย์,10907,โรงพยาบาลนาโพธิ์,โรงพยาบาลชุมชน,F2,47,0,0,0,0,0,1,0.5808,2593,6961,1506,80071,NULL,NULL,NULL
9,บุรีรัมย์,10914,โรงพยาบาลโนนดินแดง,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,0,0.5085,3289,8634,1672,82738,NULL,NULL,NULL
9,บุรีรัมย์,10911,โรงพยาบาลโนนสุวรรณ,โรงพยาบาลชุมชน,F2,36,0,0,0,0,0,0,0.5378,1277,3347,687,62077,NULL,NULL,NULL
9,บุรีรัมย์,10901,โรงพยาบาลบ้านกรวด,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,2,0.5565,5827,17918,3242,165356,NULL,NULL,NULL
9,บุรีรัมย์,10913,โรงพยาบาลบ้านใหม่ไชยพจน์,โรงพยาบาลชุมชน,F2,58,0,0,0,0,0,1,0.5523,3381,10400,1867,74604,NULL,NULL,NULL
9,บุรีรัมย์,10906,โรงพยาบาลปะคํา,โรงพยาบาลชุมชน,F2,44,0,0,0,0,0,1,0.5655,3338,8904,1888,97430,NULL,NULL,NULL
9,บุรีรัมย์,10909,โรงพยาบาลพลับพลาชัย,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,1,0.58,3709,11932,2151,82722,NULL,NULL,NULL
9,บุรีรัมย์,10898,โรงพยาบาลหนองกี่,โรงพยาบาลชุมชน,F2,70,0,0,0,0,0,1,0.561,6873,17891,3856,146958,NULL,NULL,NULL
9,บุรีรัมย์,10908,โรงพยาบาลหนองหงส์,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,0,0.545,4502,11557,2454,123927,NULL,NULL,NULL
9,บุรีรัมย์,10910,โรงพยาบาลห้วยราช,โรงพยาบาลชุมชน,F2,43,0,0,0,0,0,1,0.6016,2739,9088,1648,79044,NULL,NULL,NULL
9,บุรีรัมย์,23578,โรงพยาบาลแคนดง,โรงพยาบาลชุมชน,F3,31,0,0,0,0,0,0,0.584,2942,8056,1718,76258,NULL,NULL,NULL
9,บุรีรัมย์,28020,โรงพยาบาลบ้านด่าน,โรงพยาบาลชุมชน,F3,22,0,0,0,0,0,1,0.5589,4425,13221,2473,76306,NULL,NULL,NULL
9,สุรินทร์,10668,โรงพยาบาลสุรินทร์,โรงพยาบาลศูนย์,A,914,43,14,8,0,65,16,1.6164,63098,312808,101992,665368,NULL,NULL,NULL
9,สุรินทร์,10918,โรงพยาบาลปราสาท,โรงพยาบาลทั่วไป,M1,265,8,2,0,0,10,4,0.8919,19418,71967,17318,319159,NULL,NULL,NULL
9,สุรินทร์,10920,โรงพยาบาลรัตนบุรี,โรงพยาบาลชุมชน,M2,125,0,0,0,0,0,4,0.6279,13060,39190,8201,217419,NULL,NULL,NULL
9,สุรินทร์,10922,โรงพยาบาลศีขรภูมิ,โรงพยาบาลชุมชน,M2,239,0,0,0,0,0,3,0.6139,25524,72861,15670,259406,NULL,NULL,NULL
9,สุรินทร์,10923,โรงพยาบาลสังขะ,โรงพยาบาลชุมชน,M2,176,8,0,0,0,8,2,0.5487,19076,52802,10468,240882,NULL,NULL,NULL
9,สุรินทร์,10916,โรงพยาบาลท่าตูม,โรงพยาบาลชุมชน,F1,140,0,0,0,0,0,2,0.6981,10521,34503,7344,212552,NULL,NULL,NULL
9,สุรินทร์,10919,โรงพยาบาลกาบเชิง,โรงพยาบาลชุมชน,F2,93,0,0,0,0,0,1,0.5227,6120,19690,3199,113191,NULL,NULL,NULL
9,สุรินทร์,10917,โรงพยาบาลจอมพระ,โรงพยาบาลชุมชน,F2,50,0,0,0,0,0,1,0.5741,4531,12011,2601,124823,NULL,NULL,NULL
9,สุรินทร์,10915,โรงพยาบาลชุมพลบุรี,โรงพยาบาลชุมชน,F2,66,0,0,0,0,0,1,0.6068,4327,11946,2626,209305,NULL,NULL,NULL
9,สุรินทร์,10926,โรงพยาบาลบัวเชด,โรงพยาบาลชุมชน,F2,43,0,0,0,0,0,1,0.56,3036,10051,1700,99271,NULL,NULL,NULL
9,สุรินทร์,22302,โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,0,0.5635,2888,10186,1627,90405,NULL,NULL,NULL
9,สุรินทร์,10924,โรงพยาบาลลําดวน,โรงพยาบาลชุมชน,F2,132,0,0,0,0,0,2,0.5962,11941,40222,7119,134076,NULL,NULL,NULL
9,สุรินทร์,27843,โรงพยาบาลศรีณรงค์,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,0,0.5065,3153,7776,1597,67143,NULL,NULL,NULL
9,สุรินทร์,10921,โรงพยาบาลสนม,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.5641,3486,9612,1966,83771,NULL,NULL,NULL
9,สุรินทร์,10925,โรงพยาบาลสําโรงทาบ,โรงพยาบาลชุมชน,F2,48,0,0,0,0,0,1,0.5079,4438,12747,2254,117933,NULL,NULL,NULL
9,สุรินทร์,27842,โรงพยาบาลเขวาสินรินทร์,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.5335,1859,4634,992,64145,NULL,NULL,NULL
9,สุรินทร์,27844,โรงพยาบาลโนนนารายณ์,โรงพยาบาลชุมชน,F3,35,0,0,0,0,0,0,0.533,1693,3926,902,59545,NULL,NULL,NULL
10,มุกดาหาร,10712,โรงพยาบาลมุกดาหาร,โรงพยาบาลทั่วไป,S,417,8,6,8,8,30,8,1.2187,32839,137666,40020,453020,NULL,NULL,NULL
10,มุกดาหาร,11116,โรงพยาบาลคําชะอี,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6062,2755,7304,1670,87193,NULL,NULL,NULL
10,มุกดาหาร,11115,โรงพยาบาลดงหลวง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.516,2809,6524,1449,63654,NULL,NULL,NULL
10,มุกดาหาร,11114,โรงพยาบาลดอนตาล,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5393,3177,8340,1713,86806,NULL,NULL,NULL
10,มุกดาหาร,11113,โรงพยาบาลนิคมคําสร้อย,โรงพยาบาลชุมชน,F2,30,0,0,0,2,2,1,0.5572,3164,8966,1763,97186,NULL,NULL,NULL
10,มุกดาหาร,11118,โรงพยาบาลหนองสูง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.496,5180,10734,2569,66497,NULL,NULL,NULL
10,มุกดาหาร,11117,โรงพยาบาลหว้านใหญ่,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.4798,3143,7126,1508,56548,NULL,NULL,NULL
10,ยโสธร,10701,โรงพยาบาลยโสธร,โรงพยาบาลทั่วไป,S,370,24,8,0,0,32,8,1.2163,39017,127536,47455,355569,NULL,NULL,NULL
10,ยโสธร,11444,โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา,โรงพยาบาลชุมชน,F1,120,8,0,0,0,8,2,0.69,12619,35975,8120,200288,NULL,NULL,NULL
10,ยโสธร,10964,โรงพยาบาลกุดชุม,โรงพยาบาลชุมชน,F2,46,0,0,0,0,0,1,0.5476,4320,10023,2366,111110,NULL,NULL,NULL
10,ยโสธร,10968,โรงพยาบาลค้อวัง,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,1,0.6262,1953,5682,1271,60229,NULL,NULL,NULL
10,ยโสธร,10965,โรงพยาบาลคําเขื่อนแก้ว,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.5914,5747,13931,3399,149338,NULL,NULL,NULL
10,ยโสธร,10963,โรงพยาบาลทรายมูล,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.619,1784,4411,1104,60578,NULL,NULL,NULL
10,ยโสธร,10966,โรงพยาบาลป่าติ้ว,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5523,2917,7470,1598,89340,NULL,NULL,NULL
10,ยโสธร,10967,โรงพยาบาลมหาชนะชัย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.557,3948,8502,2199,108492,NULL,NULL,NULL
10,ยโสธร,10969,โรงพยาบาลไทยเจริญ,โรงพยาบาลชุมชน,F3,20,0,0,0,0,0,0,0.5822,2172,6579,1264,62816,NULL,NULL,NULL
10,ศรีสะเกษ,10700,โรงพยาบาลศรีสะเกษ,โรงพยาบาลศูนย์,A,710,48,10,12,0,70,15,1.607,58297,260470,93681,573328,NULL,NULL,NULL
10,ศรีสะเกษ,10929,โรงพยาบาลกันทรลักษ์,โรงพยาบาลทั่วไป,M1,215,4,4,0,0,8,4,0.785,17683,69115,13888,300119,NULL,NULL,NULL
10,ศรีสะเกษ,10930,โรงพยาบาลขุขันธ์,โรงพยาบาลชุมชน,M2,145,4,0,0,0,4,2,0.777,10887,42171,8459,210409,NULL,NULL,NULL
10,ศรีสะเกษ,10935,โรงพยาบาลอุทุมพรพิสัย,โรงพยาบาลชุมชน,M2,137,8,0,0,0,8,1,0.739,11109,35492,8210,200174,NULL,NULL,NULL
10,ศรีสะเกษ,10928,โรงพยาบาลกันทรารมย์,โรงพยาบาลชุมชน,F1,94,4,0,0,0,4,1,0.704,8530,28364,6009,198838,NULL,NULL,NULL
10,ศรีสะเกษ,10933,โรงพยาบาลขุนหาญ,โรงพยาบาลชุมชน,F1,92,4,0,0,0,4,1,0.698,9091,28584,6349,220972,NULL,NULL,NULL
10,ศรีสะเกษ,10934,โรงพยาบาลราษีไศล,โรงพยาบาลชุมชน,F1,94,4,0,0,0,4,2,0.698,8847,31704,6182,159326,NULL,NULL,NULL
10,ศรีสะเกษ,10941,โรงพยาบาลน้ำเกลี้ยง,โรงพยาบาลชุมชน,F2,32,0,0,0,0,0,1,0.629,2964,9039,1864,83271,NULL,NULL,NULL
10,ศรีสะเกษ,10938,โรงพยาบาลโนนคูณ,โรงพยาบาลชุมชน,F2,41,0,0,0,0,0,1,0.675,3101,11007,2096,89343,NULL,NULL,NULL
10,ศรีสะเกษ,10936,โรงพยาบาลบึงบูรพ์,โรงพยาบาลชุมชน,F2,33,0,0,0,0,0,1,0.556,1766,4896,982,56859,NULL,NULL,NULL
10,ศรีสะเกษ,23125,โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา,โรงพยาบาลชุมชน,F2,30,4,0,0,0,4,1,0.664,2524,7357,1678,77804,NULL,NULL,NULL
10,ศรีสะเกษ,10932,โรงพยาบาลปรางค์กู่,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.699,5485,15759,3834,130005,NULL,NULL,NULL
10,ศรีสะเกษ,28015,โรงพยาบาลโพธิ์ศรีสุวรรณ,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.59,2368,6365,1398,40864,NULL,NULL,NULL
10,ศรีสะเกษ,10931,โรงพยาบาลไพรบึง,โรงพยาบาลชุมชน,F2,39,0,0,0,0,0,1,0.644,3494,10048,2253,116000,NULL,NULL,NULL
10,ศรีสะเกษ,10942,โรงพยาบาลภูสิงห์,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,1,0.656,2893,9565,1899,109972,NULL,NULL,NULL
10,ศรีสะเกษ,10943,โรงพยาบาลเมืองจันทร์,โรงพยาบาลชุมชน,F2,42,0,0,0,0,0,1,0.668,1770,6430,1182,43378,NULL,NULL,NULL
10,ศรีสะเกษ,10927,โรงพยาบาลยางชุมน้อย,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.633,2727,8103,1727,90101,NULL,NULL,NULL
10,ศรีสะเกษ,10940,โรงพยาบาลวังหิน,โรงพยาบาลชุมชน,F2,33,0,0,0,0,0,1,0.648,2982,8197,1934,86042,NULL,NULL,NULL
10,ศรีสะเกษ,10939,โรงพยาบาลศรีรัตนะ,โรงพยาบาลชุมชน,F2,57,0,0,0,0,0,1,0.721,4469,14647,3226,128801,NULL,NULL,NULL
10,ศรีสะเกษ,10937,โรงพยาบาลห้วยทับทัน,โรงพยาบาลชุมชน,F2,33,0,0,0,0,0,1,0.708,2196,7031,1554,99338,NULL,NULL,NULL
10,ศรีสะเกษ,28014,โรงพยาบาลพยุห์,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.575,2756,6303,1587,72448,NULL,NULL,NULL
10,ศรีสะเกษ,28016,โรงพยาบาลศิลาลาด,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.687,1066,3424,733,43502,NULL,NULL,NULL
10,อํานาจเจริญ,10703,โรงพยาบาลอํานาจเจริญ,โรงพยาบาลทั่วไป,S,419,8,6,3,32,49,8,1.18,26799,118606,31541,398812,NULL,NULL,NULL
10,อํานาจเจริญ,10985,โรงพยาบาลชานุมาน,โรงพยาบาลชุมชน,F2,44,0,0,0,0,0,1,0.5535,3122,8954,1728,79864,NULL,NULL,NULL
10,อํานาจเจริญ,10986,โรงพยาบาลปทุมราชวงศา,โรงพยาบาลชุมชน,F2,43,0,0,0,0,0,1,0.5886,3171,9702,1866,105702,NULL,NULL,NULL
10,อํานาจเจริญ,10987,โรงพยาบาลพนา,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6437,1947,6810,1253,85802,NULL,NULL,NULL
10,อํานาจเจริญ,10990,โรงพยาบาลลืออํานาจ,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,1,0.7683,2166,7521,1664,86612,NULL,NULL,NULL
10,อํานาจเจริญ,10988,โรงพยาบาลเสนางคนิคม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5987,2627,7623,1573,79232,NULL,NULL,NULL
10,อํานาจเจริญ,10989,โรงพยาบาลหัวตะพาน,โรงพยาบาลชุมชน,F2,54,0,0,0,0,0,1,0.623,4828,17114,3008,113946,NULL,NULL,NULL
10,อุบลราชธานี,10669,โรงพยาบาลสรรพสิทธิประสงค์,โรงพยาบาลศูนย์,A,1188,198,32,28,0,258,25,2.2618,83668,457626,189238,809553,NULL,NULL,NULL
10,อุบลราชธานี,21984,โรงพยาบาล50 พรรษา มหาวชิราลงกรณ,โรงพยาบาลทั่วไป,S,208,12,0,0,4,16,4,1.1352,15268,64045,17333,258403,NULL,NULL,NULL
10,อุบลราชธานี,10954,โรงพยาบาลวารินชําราบ,โรงพยาบาลทั่วไป,M1,298,10,0,0,0,10,5,1.034,24062,85995,24887,398145,NULL,NULL,NULL
10,อุบลราชธานี,11443,โรงพยาบาลสมเด็จพระยุพราชเดชอุดม,โรงพยาบาลทั่วไป,M1,315,8,8,0,10,26,8,0.9809,29512,113119,28949,321853,NULL,NULL,NULL
10,อุบลราชธานี,10951,โรงพยาบาลตระการพืชผล,โรงพยาบาลชุมชน,M2,144,8,0,0,0,8,3,0.7575,13836,44985,10481,206683,NULL,NULL,NULL
10,อุบลราชธานี,10956,โรงพยาบาลพิบูลมังสาหาร,โรงพยาบาลชุมชน,M2,140,0,0,0,0,0,4,0.6986,11578,37256,8088,255254,NULL,NULL,NULL
10,อุบลราชธานี,10952,โรงพยาบาลกุดข้าวปุ้น,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.5477,4014,9556,2199,102208,NULL,NULL,NULL
10,อุบลราชธานี,10947,โรงพยาบาลเขมราฐ,โรงพยาบาลชุมชน,F2,75,0,0,0,0,0,1,0.5948,5082,15474,3023,203993,NULL,NULL,NULL
10,อุบลราชธานี,10946,โรงพยาบาลเขื่องใน,โรงพยาบาลชุมชน,F2,72,0,0,0,0,0,1,0.765,8602,25160,6576,192720,NULL,NULL,NULL
10,อุบลราชธานี,10945,โรงพยาบาลโขงเจียม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.599,2676,6575,1603,80140,NULL,NULL,NULL
10,อุบลราชธานี,10960,โรงพยาบาลดอนมดแดง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6469,2243,7839,1451,68531,NULL,NULL,NULL
10,อุบลราชธานี,10957,โรงพยาบาลตาลสุม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.6368,1627,4953,1036,75468,NULL,NULL,NULL
10,อุบลราชธานี,10962,โรงพยาบาลทุ่งศรีอุดม,โรงพยาบาลชุมชน,F2,23,0,0,0,0,0,1,0.5403,1800,4819,930,81824,NULL,NULL,NULL
10,อุบลราชธานี,10948,โรงพยาบาลนาจะหลวย,โรงพยาบาลชุมชน,F2,46,0,0,0,0,0,1,0.53,3372,9912,1550,106705,NULL,NULL,NULL
10,อุบลราชธานี,10949,โรงพยาบาลน้ำยืน,โรงพยาบาลชุมชน,F2,66,0,0,0,0,0,1,0.5136,6237,16564,3203,131107,NULL,NULL,NULL
10,อุบลราชธานี,10950,โรงพยาบาลบุณฑริก,โรงพยาบาลชุมชน,F2,72,0,0,0,0,0,2,0.64,5598,18347,3541,150632,NULL,NULL,NULL
10,อุบลราชธานี,10958,โรงพยาบาลโพธิ์ไทร,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,1,0.5987,3954,11620,2367,98184,NULL,NULL,NULL
10,อุบลราชธานี,10953,โรงพยาบาลม่วงสามสิบ,โรงพยาบาลชุมชน,F2,64,0,0,0,0,0,1,0.6332,6176,18237,3904,160711,NULL,NULL,NULL
10,อุบลราชธานี,10944,โรงพยาบาลศรีเมืองใหม่,โรงพยาบาลชุมชน,F2,65,0,0,0,0,0,1,0.5284,5815,15716,3073,146282,NULL,NULL,NULL
10,อุบลราชธานี,10959,โรงพยาบาลสําโรง,โรงพยาบาลชุมชน,F2,40,0,0,0,0,0,1,0.5725,4013,10457,2297,123478,NULL,NULL,NULL
10,อุบลราชธานี,10961,โรงพยาบาลสิรินธร,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,1,0.5543,1577,4568,874,117504,NULL,NULL,NULL
